annotTriples	annotCost	estimatedAcc	MoE	lowerBound	upperBound	zero width	overshooting	overshooting
386	6.755555556	0.494818653	0.049941825	0.444876828	0.544760478	FALSE	FALSE	FALSE
382	6.640277778	0.54973822	0.049956972	0.499781247	0.599695192	FALSE	FALSE	FALSE
385	6.711111111	0.485714286	0.04998908	0.435725205	0.535703366	FALSE	FALSE	FALSE
379	6.706944444	0.432717678	0.049946394	0.382771285	0.482664072	FALSE	FALSE	FALSE
386	6.730555556	0.502590674	0.049943837	0.452646837	0.55253451	FALSE	FALSE	FALSE
385	6.848611111	0.514285714	0.04998908	0.464296634	0.564274795	FALSE	FALSE	FALSE
386	6.793055556	0.489637306	0.049933779	0.439703526	0.539571085	FALSE	FALSE	FALSE
386	6.793055556	0.502590674	0.049943837	0.452646837	0.55253451	FALSE	FALSE	FALSE
386	6.693055556	0.494818653	0.049941825	0.444876828	0.544760478	FALSE	FALSE	FALSE
386	6.918055556	0.5	0.049944507	0.450055493	0.549944507	FALSE	FALSE	FALSE
385	6.861111111	0.472727273	0.049935047	0.422792226	0.52266232	FALSE	FALSE	FALSE
386	6.918055556	0.497409326	0.049943837	0.44746549	0.547353163	FALSE	FALSE	FALSE
384	6.704166667	0.471354167	0.049992492	0.421361675	0.521346659	FALSE	FALSE	FALSE
384	6.691666667	0.528645833	0.049992492	0.478653341	0.578638325	FALSE	FALSE	FALSE
383	6.597222222	0.459530026	0.049975729	0.409554297	0.509505756	FALSE	FALSE	FALSE
386	6.668055556	0.502590674	0.049943837	0.452646837	0.55253451	FALSE	FALSE	FALSE
381	6.745833333	0.443569554	0.049950817	0.393618736	0.493520371	FALSE	FALSE	FALSE
385	6.736111111	0.519480519	0.049971526	0.469508994	0.569452045	FALSE	FALSE	FALSE
386	6.843055556	0.502590674	0.049943837	0.452646837	0.55253451	FALSE	FALSE	FALSE
386	6.568055556	0.497409326	0.049943837	0.44746549	0.547353163	FALSE	FALSE	FALSE
386	6.755555556	0.505181347	0.049941825	0.455239522	0.555123172	FALSE	FALSE	FALSE
386	6.880555556	0.489637306	0.049933779	0.439703526	0.539571085	FALSE	FALSE	FALSE
386	6.643055556	0.507772021	0.049938473	0.457833548	0.557710494	FALSE	FALSE	FALSE
385	6.798611111	0.485714286	0.04998908	0.435725205	0.535703366	FALSE	FALSE	FALSE
381	6.720833333	0.556430446	0.049950817	0.506479629	0.606381264	FALSE	FALSE	FALSE
