annotTriples	annotCost	estimatedAcc	MoE	lowerBound	upperBound	zero width	overshooting	overshooting
485	4.580555556	0.769072165	0.049863758	0.719208407	0.818935923	FALSE	FALSE	FALSE
550	5.194444444	0.769090909	0.0496524	0.719438509	0.818743309	FALSE	FALSE	FALSE
520	4.911111111	0.738461538	0.049981506	0.688480032	0.788443045	FALSE	FALSE	FALSE
405	3.825	0.767901235	0.049877702	0.718023532	0.817778937	FALSE	FALSE	FALSE
450	4.25	0.788888889	0.049692242	0.739196647	0.838581131	FALSE	FALSE	FALSE
425	4.013888889	0.8	0.049964089	0.750035911	0.849964089	FALSE	FALSE	FALSE
545	5.147222222	0.733944954	0.049814474	0.68413048	0.783759428	FALSE	FALSE	FALSE
425	4.013888889	0.774117647	0.049872794	0.724244854	0.823990441	FALSE	FALSE	FALSE
475	4.486111111	0.747368421	0.049850281	0.69751814	0.797218702	FALSE	FALSE	FALSE
590	5.572222222	0.73559322	0.049904305	0.685688915	0.785497525	FALSE	FALSE	FALSE
480	4.533333333	0.733333333	0.049823149	0.683510184	0.783156483	FALSE	FALSE	FALSE
477	4.5125	0.760416667	0.049807295	0.710609372	0.810223962	FALSE	FALSE	FALSE
470	4.438888889	0.753191489	0.049756835	0.703434654	0.802948325	FALSE	FALSE	FALSE
520	4.911111111	0.742307692	0.049865469	0.692442223	0.792173161	FALSE	FALSE	FALSE
440	4.155555556	0.772727273	0.049960161	0.722767112	0.822687434	FALSE	FALSE	FALSE
602	5.693055556	0.747933884	0.049767831	0.698166053	0.797701716	FALSE	FALSE	FALSE
610	5.761111111	0.740983607	0.0499168	0.691066806	0.790900407	FALSE	FALSE	FALSE
410	3.872222222	0.8	0.049520108	0.750479892	0.849520108	FALSE	FALSE	FALSE
515	4.863888889	0.753398058	0.049629563	0.703768496	0.803027621	FALSE	FALSE	FALSE
427	4.040277778	0.773255814	0.049953635	0.723302179	0.823209448	FALSE	FALSE	FALSE
639	6.0375	0.725390625	0.049835888	0.675554737	0.775226513	FALSE	FALSE	FALSE
419	3.959722222	0.770238095	0.049990393	0.720247703	0.820228488	FALSE	FALSE	FALSE
475	4.486111111	0.76	0.049984536	0.710015464	0.809984536	FALSE	FALSE	FALSE
520	4.911111111	0.776923077	0.04976025	0.727162827	0.826683327	FALSE	FALSE	FALSE
535	5.052777778	0.78317757	0.049960727	0.733216843	0.833138297	FALSE	FALSE	FALSE
491	4.647222222	0.775757576	0.04979293	0.725964646	0.825550506	FALSE	FALSE	FALSE
444	4.195833333	0.773033708	0.049794846	0.723238861	0.822828554	FALSE	FALSE	FALSE
520	4.911111111	0.773076923	0.04968813	0.723388793	0.822765053	FALSE	FALSE	FALSE
515	4.863888889	0.772815534	0.049877862	0.722937672	0.822693396	FALSE	FALSE	FALSE
415	3.919444444	0.76626506	0.049752369	0.716512691	0.816017429	FALSE	FALSE	FALSE
375	3.541666667	0.784	0.049784211	0.734215789	0.833784211	FALSE	FALSE	FALSE
495	4.675	0.791919192	0.049680353	0.742238839	0.841599544	FALSE	FALSE	FALSE
455	4.297222222	0.773626374	0.04984355	0.723782824	0.823469923	FALSE	FALSE	FALSE
425	4.013888889	0.743529412	0.049796586	0.693732826	0.793325998	FALSE	FALSE	FALSE
415	3.919444444	0.773493976	0.049730495	0.723763481	0.823224471	FALSE	FALSE	FALSE
442	4.181944444	0.760674157	0.049878888	0.710795269	0.810553046	FALSE	FALSE	FALSE
515	4.863888889	0.761165049	0.049880709	0.71128434	0.811045757	FALSE	FALSE	FALSE
440	4.155555556	0.763636364	0.04970386	0.713932504	0.813340223	FALSE	FALSE	FALSE
345	3.258333333	0.805797101	0.049870094	0.755927008	0.855667195	FALSE	FALSE	FALSE
525	4.958333333	0.775238095	0.049678648	0.725559447	0.824916744	FALSE	FALSE	FALSE
559	5.281944444	0.757589286	0.049908369	0.707680917	0.807497654	FALSE	FALSE	FALSE
405	3.825	0.802469136	0.049895307	0.752573829	0.852364443	FALSE	FALSE	FALSE
525	4.958333333	0.76	0.049594953	0.710405047	0.809594953	FALSE	FALSE	FALSE
548	5.180555556	0.754545455	0.049774264	0.704771191	0.804319718	FALSE	FALSE	FALSE
475	4.486111111	0.766315789	0.049657337	0.716658452	0.815973127	FALSE	FALSE	FALSE
444	4.208333333	0.748888889	0.049672936	0.699215953	0.798561825	FALSE	FALSE	FALSE
518	4.897222222	0.774358974	0.049777494	0.72458148	0.824136469	FALSE	FALSE	FALSE
592	5.598611111	0.724369748	0.049947645	0.674422103	0.774317393	FALSE	FALSE	FALSE
520	4.923611111	0.755238095	0.049904731	0.705333365	0.805142826	FALSE	FALSE	FALSE
420	3.966666667	0.792857143	0.04988071	0.742976432	0.842737853	FALSE	FALSE	FALSE
530	5.005555556	0.747169811	0.049933719	0.697236092	0.797103531	FALSE	FALSE	FALSE
435	4.108333333	0.774712644	0.049974959	0.724737685	0.824687602	FALSE	FALSE	FALSE
525	4.958333333	0.752380952	0.049630068	0.702750884	0.802011021	FALSE	FALSE	FALSE
530	5.005555556	0.70754717	0.049621046	0.657926124	0.757168216	FALSE	FALSE	FALSE
555	5.241666667	0.733333333	0.049749146	0.683584187	0.78308248	FALSE	FALSE	FALSE
506	4.788888889	0.776470588	0.049847052	0.726623536	0.82631764	FALSE	FALSE	FALSE
532	5.031944444	0.761682243	0.049835758	0.711846485	0.811518001	FALSE	FALSE	FALSE
520	4.911111111	0.775	0.049869618	0.725130382	0.824869618	FALSE	FALSE	FALSE
360	3.4	0.763888889	0.049843828	0.714045061	0.813732717	FALSE	FALSE	FALSE
380	3.588888889	0.765789474	0.049468294	0.716321179	0.815257768	FALSE	FALSE	FALSE
565	5.336111111	0.74159292	0.049933358	0.691659562	0.791526279	FALSE	FALSE	FALSE
545	5.147222222	0.765137615	0.049759152	0.715378462	0.814896767	FALSE	FALSE	FALSE
596	5.638888889	0.7325	0.049918977	0.682581023	0.782418977	FALSE	FALSE	FALSE
