annotTriples	annotCost	estimatedAcc	MoE	lowerBound	upperBound	zero width	overshooting	overshooting
435	4.108333333	0.749604132	0.049577041	0.700027091	0.799181174	FALSE	FALSE	FALSE
35	0.330555556	0.922954953	0	0.922954953	0.922954953	TRUE	FALSE	FALSE
30	0.283333333	0.903693691	0.03775138	0.865942311	0.94144507	FALSE	FALSE	FALSE
349	3.298611111	0.794996138	0.049430953	0.745565185	0.84442709	FALSE	FALSE	FALSE
425	4.013888889	0.782667861	0.049380934	0.733286927	0.832048795	FALSE	FALSE	FALSE
295	2.786111111	0.782993545	0.049932708	0.733060837	0.832926252	FALSE	FALSE	FALSE
410	3.872222222	0.764827661	0.04962933	0.715198331	0.814456991	FALSE	FALSE	FALSE
352	3.331944444	0.818132093	0.049269965	0.768862128	0.867402058	FALSE	FALSE	FALSE
425	4.013888889	0.745138907	0.049927503	0.695211403	0.79506641	FALSE	FALSE	FALSE
390	3.683333333	0.787139024	0.049683952	0.737455072	0.836822976	FALSE	FALSE	FALSE
250	2.361111111	0.799814761	0.049437308	0.750377453	0.849252069	FALSE	FALSE	FALSE
380	3.588888889	0.758909308	0.049857524	0.709051784	0.808766832	FALSE	FALSE	FALSE
230	2.172222222	0.773637792	0.049058471	0.724579321	0.822696263	FALSE	FALSE	FALSE
338	3.197222222	0.789635988	0.049836958	0.73979903	0.839472947	FALSE	FALSE	FALSE
360	3.4	0.784854163	0.049498775	0.735355388	0.834352939	FALSE	FALSE	FALSE
45	0.425	0.861364218	0.045212863	0.816151355	0.906577081	FALSE	FALSE	FALSE
399	3.770833333	0.774051445	0.049694495	0.72435695	0.82374594	FALSE	FALSE	FALSE
425	4.013888889	0.778252883	0.04983425	0.728418633	0.828087133	FALSE	FALSE	FALSE
385	3.636111111	0.742404689	0.049860052	0.692544637	0.792264741	FALSE	FALSE	FALSE
376	3.561111111	0.759564735	0.049925222	0.709639513	0.809489958	FALSE	FALSE	FALSE
439	4.148611111	0.760760071	0.049813822	0.710946249	0.810573893	FALSE	FALSE	FALSE
365	3.447222222	0.735895956	0.049745406	0.68615055	0.785641362	FALSE	FALSE	FALSE
390	3.683333333	0.788545848	0.04960251	0.738943338	0.838148357	FALSE	FALSE	FALSE
368	3.480555556	0.753242026	0.049710765	0.703531262	0.802952791	FALSE	FALSE	FALSE
420	3.966666667	0.732539103	0.049123271	0.683415831	0.781662374	FALSE	FALSE	FALSE
425	4.013888889	0.721629436	0.04997814	0.671651296	0.771607577	FALSE	FALSE	FALSE
30	0.283333333	0.913324322	0.01887569	0.894448632	0.932200011	FALSE	FALSE	FALSE
405	3.825	0.735779973	0.049980896	0.685799078	0.785760869	FALSE	FALSE	FALSE
350	3.305555556	0.779547021	0.049917922	0.729629099	0.829464944	FALSE	FALSE	FALSE
380	3.588888889	0.77541707	0.049689006	0.725728064	0.825106076	FALSE	FALSE	FALSE
30	0.283333333	0.807387382	0	0.807387382	0.807387382	TRUE	FALSE	FALSE
450	4.25	0.707211134	0.049569249	0.657641885	0.756780383	FALSE	FALSE	FALSE
440	4.168055556	0.733918854	0.049799799	0.684119055	0.783718654	FALSE	FALSE	FALSE
205	1.936111111	0.778733331	0.049684795	0.729048536	0.828418127	FALSE	FALSE	FALSE
459	4.3375	0.709166515	0.049816595	0.65934992	0.758983109	FALSE	FALSE	FALSE
355	3.352777778	0.749624392	0.049661914	0.699962478	0.799286306	FALSE	FALSE	FALSE
390	3.683333333	0.72536261	0.049937805	0.675424805	0.775300416	FALSE	FALSE	FALSE
480	4.533333333	0.760813331	0.04972136	0.711091972	0.810534691	FALSE	FALSE	FALSE
465	4.391666667	0.736856527	0.049466128	0.687390399	0.786322655	FALSE	FALSE	FALSE
335	3.163888889	0.777596608	0.049711645	0.727884963	0.827308254	FALSE	FALSE	FALSE
340	3.211111111	0.766264477	0.049769426	0.716495051	0.816033903	FALSE	FALSE	FALSE
470	4.438888889	0.763725673	0.049979851	0.713745822	0.813705523	FALSE	FALSE	FALSE
365	3.447222222	0.774411612	0.049793898	0.724617714	0.82420551	FALSE	FALSE	FALSE
335	3.163888889	0.790617508	0.049647308	0.740970199	0.840264816	FALSE	FALSE	FALSE
370	3.506944444	0.737138537	0.049961759	0.687176778	0.787100296	FALSE	FALSE	FALSE
506	4.788888889	0.755312426	0.049992275	0.705320151	0.805304701	FALSE	FALSE	FALSE
170	1.605555556	0.814719678	0.049158972	0.765560706	0.863878651	FALSE	FALSE	FALSE
500	4.722222222	0.743326832	0.049886849	0.693439984	0.793213681	FALSE	FALSE	FALSE
